:START_ID(Disease)	:END_ID(Gene)
DOID:7147	51816
DOID:2986	54587
DOID:8577	28990
DOID:7693	7044
DOID:8778	7923
DOID:986	79007
DOID:0050742	145781
DOID:14227	10963
DOID:332	738
DOID:14330	10961
DOID:8577	10903
DOID:8577	64795
DOID:635	10520
DOID:0050156	4900
DOID:11612	785
DOID:1793	2657
DOID:11612	81796
DOID:10283	144983
DOID:263	199920
DOID:2986	6675
DOID:7147	11044
DOID:1909	3861
DOID:2531	5697
DOID:219	3957
DOID:219	2517
DOID:0050156	4927
DOID:0050156	8545
DOID:3393	195828
DOID:418	84446
DOID:219	25777
DOID:9744	9392
DOID:0050156	56852
DOID:219	28966
DOID:11612	90957
DOID:10652	27077
DOID:9206	80195
DOID:2986	5617
DOID:7693	775
DOID:0050742	51621
DOID:1612	8777
DOID:14227	6239
DOID:7693	26577
DOID:14227	8852
DOID:8893	145264
DOID:8778	114034
DOID:2394	114787
DOID:12365	9397
DOID:986	10893
DOID:8893	56900
DOID:1793	114112
DOID:3083	3169
DOID:8893	91
DOID:8577	10079
DOID:3393	3038
DOID:418	2870
DOID:2986	23169
DOID:1612	29068
DOID:263	1287
DOID:12365	6687
DOID:7148	51322
DOID:2986	1672
DOID:14330	669
DOID:2986	25793
DOID:10763	7919
DOID:2531	79772
DOID:986	51073
DOID:5419	79735
DOID:10652	4733
DOID:635	92
DOID:2986	6095
DOID:0050156	7273
DOID:2531	605
DOID:332	4919
DOID:10652	55324
DOID:986	4249
DOID:8893	9639
DOID:635	9804
DOID:0050741	5649
DOID:219	4501
DOID:8778	115196
DOID:9008	84627
DOID:1324	9989
DOID:2531	53616
DOID:11612	64328
DOID:635	11168
DOID:1612	5105
DOID:10283	5500
DOID:9206	2760
DOID:10652	55054
DOID:635	80258
DOID:986	56963
DOID:2394	11129
DOID:9206	5744
DOID:263	203859
DOID:14227	148753
DOID:8778	10128
DOID:12365	338322
DOID:5419	84619
DOID:219	29953
DOID:8577	4594
DOID:14330	5048
DOID:2986	4000
DOID:7693	221937
DOID:14227	84167
DOID:1612	3945
DOID:7693	155382
DOID:10763	255324
DOID:11612	8720
DOID:7693	7436
DOID:8778	51386
DOID:1793	283459
DOID:9008	1272
DOID:11612	85480
DOID:10652	10845
DOID:3083	723961
DOID:2531	4292
DOID:14330	22987
DOID:332	142684
DOID:11612	55323
DOID:14330	80762
DOID:3083	1290
DOID:1612	10351
DOID:332	7673
DOID:418	2976
DOID:14227	64147
DOID:332	26301
DOID:3083	64067
DOID:332	83608
DOID:13223	85236
DOID:1612	25927
DOID:2531	57494
DOID:14227	84066
DOID:14227	200403
DOID:5419	2806
DOID:1324	124817
DOID:13223	51604
DOID:418	9329
DOID:2531	5196
DOID:7147	142
DOID:8577	154043
DOID:0050741	55832
DOID:1793	80127
DOID:0050742	166647
DOID:10652	56647
DOID:12365	340348
DOID:7148	473
DOID:332	8576
DOID:11612	113230
DOID:1793	55277
DOID:7147	23077
DOID:1793	3991
DOID:8778	29997
DOID:10652	1033
DOID:11612	347240
DOID:8893	3625
DOID:12365	5197
DOID:9206	53904
DOID:2394	79156
DOID:635	9295
DOID:0050741	51134
DOID:0050742	51232
DOID:2986	5184
DOID:14330	23065
DOID:8893	2317
DOID:263	11261
DOID:7148	677
DOID:10763	57117
DOID:1612	224
DOID:635	8187
DOID:11612	145389
DOID:1612	23095
DOID:418	10480
DOID:1612	1879
DOID:14330	23608
DOID:3083	1553
DOID:7148	1981
DOID:332	22865
DOID:2394	25913
DOID:10652	9718
DOID:418	728661
DOID:986	11193
DOID:0050156	56650
DOID:8577	401474
DOID:263	79762
DOID:9008	80273
DOID:1909	2770
DOID:9206	6688
DOID:13223	79844
DOID:332	9696
DOID:0050741	23788
DOID:2986	60673
DOID:11612	10539
DOID:8893	10299
DOID:11612	128861
DOID:11612	1056
DOID:7693	54841
DOID:0050156	25764
DOID:10652	8814
DOID:2986	5375
DOID:8778	84079
DOID:11612	651746
DOID:14227	257236
DOID:12365	1387
DOID:332	122402
DOID:332	55502
DOID:824	219988
DOID:635	23177
DOID:13223	79411
DOID:332	84514
DOID:635	8642
DOID:8577	23461
DOID:7693	60487
DOID:332	3300
DOID:0050156	22837
DOID:9970	23327
DOID:10652	23220
DOID:9008	10746
DOID:11612	119180
DOID:7148	114876
DOID:219	27243
DOID:2986	10398
DOID:13223	9015
DOID:0050741	760
DOID:13223	23163
DOID:13223	55328
DOID:2377	50809
DOID:8577	7102
DOID:263	27109
DOID:7148	9774
DOID:1612	2690
DOID:1909	6278
DOID:14227	168391
DOID:10283	6613
DOID:986	28969
DOID:2986	624
DOID:3083	55422
DOID:14330	9467
DOID:11612	267002
DOID:8778	90736
DOID:0050742	29923
DOID:986	11130
DOID:263	1160
DOID:635	4089
DOID:14227	94160
DOID:1909	8581
DOID:0050742	9737
DOID:263	7915
DOID:5419	84899
DOID:5419	8260
DOID:3083	8099
DOID:332	84954
DOID:2531	23180
DOID:9008	27161
DOID:418	54344
DOID:8577	92291
DOID:3083	79068
DOID:1909	57118
DOID:263	23460
DOID:3083	161291
DOID:9008	9185
DOID:263	213
DOID:9744	84919
DOID:8893	57182
DOID:12365	134860
DOID:0050742	1767
DOID:8778	1933
DOID:5419	127602
DOID:10652	155066
DOID:2986	7376
DOID:8577	57600
DOID:0050156	51090
DOID:9008	3949
DOID:7693	23281
DOID:332	144577
DOID:5419	1856
DOID:9008	11014
DOID:0050742	57179
DOID:1793	2543
DOID:7148	80020
DOID:2531	3925
DOID:10652	1272
DOID:14330	54884
DOID:1612	55323
DOID:10652	23155
DOID:3083	84693
DOID:1793	64116
DOID:1324	8876
DOID:8778	11212
DOID:7693	10875
DOID:986	10089
DOID:1909	54845
DOID:7148	23328
DOID:1612	253738
DOID:7148	100288142
DOID:0050742	57563
DOID:1612	1848
DOID:12365	1953
DOID:635	607
DOID:9008	80301
DOID:7148	65084
DOID:332	200081
DOID:2531	930
DOID:219	539
DOID:9008	7704
DOID:986	130576
DOID:2531	51474
DOID:263	23242
DOID:219	2875
DOID:12365	85460
DOID:12365	128710
DOID:9206	5524
DOID:7693	3790
DOID:0050741	23767
DOID:986	9699
DOID:332	23031
DOID:8778	5729
DOID:219	32
DOID:263	64798
DOID:10283	10559
DOID:1909	9651
DOID:2986	7259
DOID:263	287
DOID:986	80853
DOID:9008	285852
DOID:0050742	54583
DOID:8778	10632
DOID:9206	1265
DOID:3083	51690
DOID:2531	6689
DOID:8577	64081
DOID:9206	55173
DOID:11612	9179
DOID:219	5906
DOID:0050156	389289
DOID:7693	10150
DOID:8778	23173
DOID:7148	57509
DOID:5419	81606
DOID:986	9783
DOID:14227	51686
DOID:1909	55833
DOID:12365	10412
DOID:9206	56998
DOID:8778	3590
DOID:332	4059
DOID:5419	9054
DOID:5419	9343
DOID:7148	23645
DOID:0050741	112942
DOID:2531	4925
DOID:7148	91304
DOID:2531	7940
DOID:1793	5460
DOID:0050742	127281
DOID:14330	6715
DOID:7693	23479
DOID:3083	150275
DOID:12365	161514
DOID:1612	3977
DOID:12365	6146
DOID:1909	6414
DOID:8893	6097
DOID:0050156	122060
DOID:8577	283375
DOID:8778	51031
DOID:418	10452
DOID:1324	2660
DOID:9206	23461
DOID:2531	170575
DOID:332	80736
DOID:12365	52
DOID:3083	80178
DOID:8893	10628
DOID:9206	8933
DOID:0050156	3899
DOID:14330	5686
DOID:2531	10981
DOID:14227	26330
DOID:219	38
DOID:2986	54714
DOID:10652	1006
DOID:9206	11043
DOID:7148	6432
DOID:7693	51705
DOID:9008	23759
DOID:332	51172
DOID:12365	128
DOID:0050156	79937
DOID:418	30011
DOID:986	29766
DOID:12365	84548
DOID:9008	1112
DOID:219	220972
DOID:986	22924
DOID:7147	8761
DOID:219	9314
DOID:2986	4107
DOID:0050742	23268
DOID:0050156	81539
DOID:219	408
DOID:219	2308
DOID:11612	256302
DOID:7148	3480
DOID:9206	6446
DOID:14227	55852
DOID:7148	126231
DOID:10652	80178
DOID:0050742	28957
DOID:8577	83699
DOID:3083	91156
DOID:1909	51361
DOID:0050741	4713
DOID:635	79612
DOID:2986	9223
DOID:5419	10980
DOID:14227	26083
DOID:3393	100505724
DOID:10763	83932
DOID:14330	4893
DOID:418	51490
DOID:10763	4094
DOID:0050156	5101
DOID:986	6897
DOID:332	83658
DOID:9206	51079
DOID:8577	343
DOID:219	29796
DOID:12365	26696
DOID:10763	54988
DOID:1793	56267
DOID:13223	9595
DOID:0050156	7402
DOID:14227	199223
DOID:7693	85453
DOID:3083	9802
DOID:2531	23022
DOID:2986	2077
DOID:9970	3841
DOID:8778	81931
DOID:2531	6698
DOID:1909	8031
DOID:11612	9671
DOID:263	54836
DOID:11612	84266
DOID:8778	5827
DOID:332	79091
DOID:8577	29
DOID:8577	120224
DOID:418	27153
DOID:2531	9727
DOID:986	63891
DOID:2531	5747
DOID:1793	29078
DOID:219	115
DOID:986	6249
DOID:8778	11278
DOID:8893	10144
DOID:12365	441250
DOID:219	931
DOID:1793	27023
DOID:7148	4524
DOID:11612	471
DOID:219	805
DOID:9008	93487
DOID:7693	5348
DOID:10283	5781
DOID:11612	200942
DOID:1909	9534
DOID:1793	51611
DOID:824	9169
DOID:1612	80332
DOID:8778	6201
DOID:1793	84923
DOID:7693	51562
DOID:13223	93010
DOID:9206	7277
DOID:14330	5230
DOID:12365	84873
DOID:14227	440093
DOID:1793	9372
DOID:14330	9331
DOID:2394	11166
DOID:14227	374286
DOID:12365	57801
DOID:824	494119
DOID:2531	7220
DOID:9008	4296
DOID:635	4897
DOID:1324	5552
DOID:5419	10445
DOID:8577	7433
DOID:263	22907
DOID:0050742	8648
DOID:418	3820
DOID:2531	973
DOID:5419	650293
DOID:7147	57659
DOID:263	9071
DOID:2394	152518
DOID:9008	9334
DOID:3312	57396
DOID:1793	4886
DOID:8893	137075
DOID:11612	51218
DOID:332	51193
DOID:1793	23461
DOID:0050156	84707
DOID:635	54674
DOID:0050742	2643
DOID:12365	9497
DOID:11612	25959
DOID:2986	8170
