:START_ID(Gene)	:END_ID(Gene)
6228	8454
5515	54882
2099	3275
253461	386675
5966	132158
27342	89870
10367	29086
5597	7316
7316	723790
5170	5581
1069	7316
7442	10956
1795	4690
4791	6613
2132	10525
6777	7412
3021	11335
6158	6201
4830	6095
6788	120892
5708	6156
11179	53615
5430	9656
688	2963
5976	26608
639	23028
695	3702
9319	79027
1894	27252
6944	55929
2547	9729
3303	10294
1452	2077
26047	57178
409	7532
5058	5604
56257	389898
2027	23557
6091	7316
6873	10629
70	51086
7316	8425
5926	8362
6154	64960
9462	64425
7316	79586
351	9397
70	5756
3020	7290
2193	10236
7416	387082
6165	7316
5710	10273
10382	23118
5293	5294
6156	6188
7316	147837
5473	23256
9391	79741
6919	171483
22981	170082
3691	57561
7316	10611
5245	5925
7321	135892
5903	7045
8927	26059
29079	127703
6613	22828
55832	79184
2176	51582
2906	7082
26258	84940
2888	3643
1796	7409
1642	7089
6613	23160
3692	58477
9685	114884
4093	5660
3183	7153
4288	23392
10155	10987
10252	386681
11043	85359
6737	7321
6136	9349
1956	3303
5600	10467
5600	6416
2869	5700
10537	79892
983	2068
4929	9031
351	54946
676	8359
4926	7534
5590	7529
467	55791
1457	8241
1457	81892
9683	64343
6317	7316
7316	9534
2863	2932
23295	92912
1655	55611
7514	56000
6130	29993
1915	3313
7317	9911
246329	286499
1314	6157
324	3728
6844	8773
9378	23037
6234	386681
2516	5307
3551	4215
351	127540
6095	8668
6769	51517
2534	7515
8361	9971
5867	56850
186	7078
6159	7533
5976	54464
10524	23411
1018	10987
3068	23107
7316	51015
8175	83714
1499	64321
2272	3336
1026	1780
1642	8354
51021	54984
3035	7341
81620	115106
2648	7341
11340	84817
6257	10062
4609	5903
2812	7534
1457	23411
8085	9070
4642	9391
5267	5871
309	7419
1059	6863
3561	6776
207	10273
10492	170506
6382	90070
9129	56257
6128	6158
6871	55536
6129	6228
2801	7168
8546	11127
6769	7205
1717	6128
3329	10526
6432	8065
10403	57658
8454	201456
5690	5717
4686	8452
1627	11165
3188	23543
351	3553
6749	7417
8454	103910
4267	5478
3754	170850
10253	54507
2091	55646
10000	23327
598	5883
1808	23043
862	6938
51176	51588
1029	9063
712	5501
207	9101
51399	83696
3181	7150
4678	6613
10054	26135
2832	3881
6205	54984
8805	9014
2099	5901
4163	7174
25	11334
5515	6418
8366	9971
3725	6996
2099	7329
6810	7316
3841	10541
5595	51282
6495	7088
292	9775
8363	23468
1760	5879
974	5788
5473	50813
1058	1729
5519	6097
11091	80349
279	3480
10534	80125
22845	23204
7398	23035
65018	81631
7532	10521
1460	3725
1399	23371
10488	11061
329	2935
3162	7013
1583	1585
6654	6714
7534	8453
1213	26088
3320	7015
1363	55791
10576	56257
3068	3181
57095	387082
5480	23177
6203	10492
11007	84708
1457	51566
3303	3309
3320	6647
9063	64135
6202	6228
6210	51202
664	9144
999	1956
6872	10923
23299	91754
3608	5936
5869	9610
3693	7709
7597	10807
1499	8943
1677	8454
9604	55603
5966	9021
9246	9810
4173	6130
331	54101
7431	8717
1656	386681
4904	6188
2072	6129
5358	8793
6464	8660
1154	2057
4223	25813
1819	7316
7109	117177
8452	123879
351	9454
7316	55234
4188	8862
382	8517
4356	55709
7316	9349
7157	11200
4790	7323
7316	23313
7124	285141
2194	4215
5245	6950
1176	8943
7534	8359
324	9229
9276	10014
580	79707
7316	26227
5884	10868
9646	79577
2861	7316
3725	8533
4298	6601
7157	387893
4968	5578
6462	10211
351	3313
2475	8665
836	1982
3856	3860
1000	57554
993	4217
4985	9737
2260	8817
5774	7535
7316	64221
3236	4211
2885	8364
26060	51094
2975	9191
7316	11261
3035	7316
2035	9631
5886	24138
6310	30008
5428	7316
8208	8968
351	1082
3008	26013
5119	27183
51547	57470
6628	84991
1051	55509
6181	7849
6464	9046
6141	6187
4609	10075
310	5699
4868	7082
6202	29110
351	9787
429	6925
9051	9188
7316	8270
51545	386677
5595	5800
5885	6128
5595	11075
6142	9775
11224	51639
5663	7087
7186	7391
3315	5587
5704	5718
2885	64783
8357	9031
6222	51639
3396	4833
5932	10320
3066	125997
7321	119504
4734	6622
637	10768
51228	116173
6137	6897
1080	1179
22891	27185
801	7273
5996	8848
88	7289
997	26517
1147	5966
3866	23647
4215	84790
6626	27316
6774	6850
51160	83593
4999	23594
2889	23433
5786	6714
7353	26230
7046	9212
5817	6993
3676	3945
2146	8357
8678	11130
9869	29903
25983	26574
7325	171483
23301	29993
3107	3309
9282	9477
9913	129685
1104	8357
51	219743
4215	7266
5878	79735
6714	7067
2065	5335
4654	6667
7329	10537
60	4137
3106	6161
1837	84062
55086	79666
8793	23193
5414	6622
11043	55503
1263	7443
3646	6749
160	3676
8883	80204
4149	57805
55195	56159
3692	23649
5159	5770
1503	26270
166	84988
4089	6625
1642	54876
7629	8554
961	3674
6202	9782
5936	7412
10526	64101
509	3192
3065	163126
1778	4149
5159	7311
10594	10713
8452	9817
8987	81631
2033	9314
6207	26354
1869	5245
920	6223
8665	9768
5936	23345
26608	57154
8338	8354
10856	26060
9319	116540
7316	200081
11030	80028
1656	222389
7316	26235
2915	7316
5687	81790
1981	7534
4188	80256
5867	80230
4343	8886
7316	51529
1655	2885
475	755
2516	5295
10985	23405
1973	5603
3304	90353
3240	6907
4232	5825
1017	3185
10576	10987
10987	83640
6452	30011
6293	115106
933	3240
84665	200539
7316	51534
155054	386675
3717	4067
8314	171023
351	5597
54814	192670
5524	10694
5928	85509
3303	4791
4613	7709
4023	10980
5987	55284
2771	8490
147700	220082
8370	9612
4093	5069
7316	10213
1740	9419
4544	10949
1859	2735
351	192670
2890	4734
1051	2033
1742	160622
8607	85403
4509	7316
5089	64754
6156	10436
4234	6195
3099	5836
2023	387082
4998	51361
1080	6278
1654	27335
10403	11130
54882	85369
6530	6804
6452	28988
5394	22894
4149	9092
3099	7316
2869	8607
5144	5534
10318	54715
5926	7316
8452	9903
3008	23468
4193	7337
637	8772
3308	9894
6921	9338
7323	57154
1385	64386
1392	3881
4137	6198
1490	1956
2274	29115
11030	11334
773	3339
805	59272
5987	7170
57646	78990
5831	7316
2273	59269
4791	7187
3673	4179
10799	11102
3658	7316
2782	11035
8454	10262
1634	2316
60343	64581
9775	26156
83755	83897
4831	10856
6233	10928
4968	6636
5822	10040
7416	10726
5987	137209
10538	22809
2782	23370
10987	23403
9657	202051
808	5970
3326	5218
5437	10788
2869	84296
1845	6772
4066	6925
79038	388677
4111	79745
7132	8367
1736	55646
4131	8125
8355	10943
7316	29882
6638	8487
3654	7100
5925	10524
4312	7077
8361	23468
2067	548593
353145	386676
1499	2321
9111	167838
3838	4163
2036	7013
2099	9439
11143	80321
7316	170067
79586	118460
1201	9520
7311	8312
9295	10010
5868	84218
5036	10014
1800	10513
26986	388698
3326	57617
3306	4223
22934	727800
4313	6387
1731	56159
8175	27339
5932	23013
4192	6382
6714	8926
408	8364
7251	11267
1432	7316
51071	80227
2175	6599
1994	3190
4088	57178
5058	9647
25824	60492
1642	7133
55167	333932
8361	8968
29979	84557
7531	84080
7474	8321
4616	5467
334	2113
2001	2487
1387	26205
8533	54165
3188	10987
1080	2059
5578	5894
9869	81890
1655	3188
2917	7278
382	6520
81631	161582
7155	7341
7316	83638
7321	51127
9890	118924
2099	9948
6228	9063
5465	10912
10419	22907
5879	9231
3921	4637
4312	63827
6631	51171
2033	2626
4792	6612
1427	54386
2623	7316
6132	10980
1236	6366
1293	3690
23352	51547
3336	55791
9775	388698
5338	8452
3329	51103
8848	10985
7532	23373
166	117286
23594	89884
3717	5501
11235	83992
2324	5747
6907	23118
8803	171483
998	10877
1039	9911
7534	283450
1762	54938
56159	63904
657	3326
58191	386676
6293	9099
7157	9988
311	6717
4869	6426
2010	7409
5966	201254
3886	7532
3326	5467
4792	9093
6613	6767
2201	4087
7791	84816
3709	5566
6136	8453
7471	89780
1399	11184
7188	55145
891	5347
8454	9349
3020	8294
6188	11218
5467	6256
1743	5217
2099	6194
4117	57515
1385	9589
7316	115761
1822	7916
4738	26528
5928	132660
4831	8339
2113	3727
3133	3821
1022	7321
6146	6207
5686	9768
3551	4140
805	2241
6623	8655
57464	83992
4087	28996
5062	7525
5594	80351
912	972
2542	7316
3337	7564
713	60401
1053	1441
4807	8048
1130	116840
2099	4221
7317	9184
6774	85480
1398	3400
3608	6169
3320	6229
2058	81887
8367	9971
6165	7533
6159	23107
8655	199745
8360	27043
7316	285590
799	10268
1019	115426
220	7316
178	8453
7316	56616
7189	11171
3665	353376
5600	6667
4149	23061
6041	7316
3798	7251
4926	80351
3603	5987
1014	2538
3662	64848
328	6943
351	6827
7329	9189
9779	55737
4734	6548
682	9491
4223	8440
8365	151636
351	11143
8452	55709
7514	57154
1051	4084
1387	8569
6189	6446
7328	10293
9416	55611
1201	119559
6193	64969
153	408
2081	7186
5691	5708
3846	79038
1796	3932
9516	10254
9737	10542
2191	2641
4208	7341
6780	203068
3717	9093
2885	6578
23400	54554
5566	6514
80317	84445
7014	8761
10656	58524
5936	6157
87	5663
19	51735
8454	55289
10574	387082
1748	25885
386678	388677
773	10950
9276	79876
6628	7316
292	26523
7431	10056
3021	8361
3313	5971
3572	7316
30815	342371
672	126961
7704	63898
51163	55832
10972	24140
805	23224
6472	23204
7316	51806
6919	8887
57599	57621
367	4790
7323	9666
1665	6129
5901	6189
9220	11035
4204	55660
4683	7321
3981	27077
9557	10038
2099	7341
834	4137
2547	5050
3689	10971
5757	8339
3014	5111
60	5888
6210	10492
5359	5998
9191	23326
5896	8352
6449	114897
9100	26986
3700	3958
26100	92840
8355	8451
1021	1600
326	8351
382	23435
10169	66037
5868	414060
836	23162
6158	6176
1956	54093
3838	9462
6224	8451
5705	51141
4830	4831
8115	22911
1660	170506
5371	25942
8353	10419
6613	8241
2908	4322
7189	22820
1499	5371
6130	6165
3007	7316
9379	10207
6451	7316
23450	55644
5335	9229
2982	8517
1958	7490
10534	27246
6189	8668
2792	10681
4294	57630
55577	80335
950	1176
408	8027
375	3643
147	84687
6385	6386
4704	4712
6117	7158
4678	5747
5214	10987
10989	22948
55226	170506
6009	7879
1748	6203
738	7316
5590	6778
8357	83983
382	3692
27258	57819
4088	9839
5347	548593
6938	256297
867	81603
9802	84528
2801	91746
5605	51304
10841	149461
6132	6144
7099	353376
7341	10657
8273	10580
1020	5058
88	3741
5191	5264
6629	10291
8363	54386
6222	84844
5906	83593
51142	388324
8454	28952
4069	7316
6634	6635
10014	10856
3932	7419
10326	11030
1017	55737
4869	170506
10987	65109
3841	10204
26523	167227
2273	5621
4543	4544
9612	80309
1385	4043
8361	9555
7153	7531
6188	11269
7341	8621
8940	79797
1601	64750
7024	148932
4010	11140
4301	4893
4176	7412
6628	10421
9131	9869
4790	27043
2275	9360
7532	57695
83755	353145
9963	386675
8065	23450
4609	6595
6598	56893
2004	5295
1956	5909
1911	5501
5724	7297
2101	7316
408	3309
24140	55841
4282	27018
6613	57819
6375	386682
6634	56257
7317	9636
1936	57584
1660	51202
7388	11237
60	8347
10606	84708
8294	79718
6613	84930
2597	4863
6880	8370
2033	4850
3991	646480
3678	3693
27434	55165
213	27113
6386	10687
8452	51069
335	5444
4651	55832
8092	9670
6129	9020
1017	8667
8065	197257
4086	6660
360	857
1499	1958
3750	30820
10460	124460
351	3055
6159	6184
1649	2355
6191	8450
672	4683
2975	9782
1488	2547
3881	51296
330	7531
7405	51100
7415	79876
210	10537
3014	7311
6154	10772
351	114885
5437	55588
8431	23741
2801	79169
2902	4763
7341	53335
1956	3872
3718	5295
7316	9604
4841	5309
2317	7316
3620	7316
4741	9657
5245	6132
351	131118
5588	25780
4087	10580
4093	57492
5580	7428
7316	10291
43	351
6612	8997
5042	23450
3880	89884
8139	55054
351	10682
5934	55957
6500	115290
9666	91661
3305	54165
6844	8673
4676	8452
2775	6004
5514	7316
4791	25942
3643	5781
7316	9351
7412	79869
79001	219654
3312	4214
5455	23645
773	64112
351	29110
4087	51575
386677	388677
3609	6194
55093	100288797
91445	116173
6233	8517
51343	51433
7323	7726
3881	55138
4744	7316
2065	10193
3609	5976
6129	6132
351	7123
1374	6613
6929	9464
7316	10097
128	2101
7332	127544
6261	6271
7917	84868
5161	10987
6125	10436
509	6169
1616	2801
3146	6872
3360	5928
1956	7167
7024	9600
7704	8841
5664	7087
54507	84688
6990	7416
6181	8452
3320	8851
7681	84707
9097	9349
351	8367
8366	132660
2048	8997
5704	7189
3219	23582
613	3815
721	1378
9378	54843
23193	79876
324	4174
7316	10528
11200	25842
2316	5578
7316	51316
5687	29979
5292	5800
4215	8826
7189	7879
5579	8357
2065	5296
439	7276
90799	171483
4300	54880
9111	10524
708	5906
3068	8894
25	2066
292	84844
29896	91746
10228	57120
292	8454
1312	22803
6187	9782
3490	3627
5584	10818
4552	326625
7316	55591
4088	9047
3312	9636
3676	7073
1915	7083
7515	10038
6293	79632
4188	7695
6917	9441
9869	51588
5987	80212
388	54455
6124	6210
408	6128
6310	116071
921	974
1314	55037
3934	4036
8526	10726
4087	118429
7316	84993
8364	51460
6201	6222
373	7251
10494	11235
7159	117178
1649	9586
3448	3663
4843	5725
5111	81620
6187	56945
2002	3397
5283	9091
57159	148581
808	5121
1147	7334
1147	5588
6206	203068
5527	5580
1453	4193
1153	6310
4898	51720
213	2107
85302	90410
3857	9775
998	55814
55816	63948
3959	10014
6613	51567
1050	1869
3460	6168
3552	3556
1630	6158
51061	53905
3676	5573
5531	7917
5111	6188
6809	9066
8353	8451
51260	84988
580	317772
7533	55704
10488	57515
6135	27335
9694	10328
54464	118460
6175	51191
3276	8453
22948	83992
5134	8454
89	84970
1475	54532
203068	222484
2889	5909
390	5364
3308	161582
2534	91746
801	23317
6310	9253
3315	7157
51018	79101
5481	5594
2869	114793
207	9181
1642	64421
43	9421
4057	4589
81	7412
2046	7316
6311	7428
2170	3164
3667	5747
5592	9726
1788	8726
6613	51164
5300	79174
3757	144245
23043	220988
1990	5266
1488	161882
26230	56288
998	79658
9733	25871
7124	7186
3146	5887
6191	6202
2002	6722
4691	6136
351	137994
55791	64968
1876	7029
8669	10681
7273	91754
2247	5806
7327	7337
5777	6778
3014	7314
6721	8883
400	8780
3856	84669
7428	11051
1080	7337
10783	10985
3040	3043
293	10992
6811	147872
3316	7316
11030	23493
9141	55791
9641	11171
5201	5720
1460	10445
6241	50484
1431	8237
1999	2108
5348	8611
5955	8452
79656	84313
1499	3945
54606	64432
8161	51547
55885	138046
9873	10537
7316	83959
5635	79666
5686	8454
7534	51776
4878	29979
8968	84678
3676	6208
6046	8365
8417	10488
3312	5687
125115	147687
10562	388633
3313	7534
3002	7520
5499	64651
51684	139324
7328	22888
1499	2260
7994	8358
8366	9555
3146	7572
6634	9775
920	1234
56893	388677
5347	7249
2885	10817
672	55596
51479	60673
5693	23198
4296	22920
2054	9341
868	7182
6147	56945
4478	51547
54535	256646
5970	7321
3091	4193
5111	57804
713	715
5275	5657
10419	50628
5720	7316
1024	9441
56911	257397
3667	5336
355	1956
898	2932
367	7050
5111	57599
9111	25804
1013	1499
1869	9612
7525	23607
9785	51362
1314	23107
55643	84966
5901	8664
22976	653220
51295	55165
8065	8330
9443	80306
4214	6124
7316	8879
6159	9063
58	8826
1794	85280
6613	11034
5706	9097
64773	386681
9611	22907
2773	2782
10101	11156
30851	64130
3881	80764
118	7415
5987	51734
351	7965
8294	8850
11035	347733
6472	8452
580	4343
6790	9232
8360	55832
1386	58472
3646	60313
9611	10765
29888	85369
4860	51547
9759	26039
7697	90933
223	79016
5245	23345
1642	9040
86	8089
3572	3717
10980	153527
6742	10987
7316	255403
6613	26354
7316	84164
5685	5694
3091	548313
7328	23624
7013	9231
998	999
2064	84174
6132	6187
10036	10541
4591	7188
54512	116461
6257	84220
1050	4488
521	2353
3842	8668
6000	23557
3170	7088
5133	9733
3065	7155
994	1794
3336	9094
2108	24140
3363	9737
6159	23521
2353	2791
11030	54971
409	1072
3543	7441
3433	9439
4300	5764
1665	11331
7324	55819
3326	147746
22913	85015
10643	55226
6619	51171
4176	51497
7321	23609
2969	3717
2261	23649
3572	9180
5621	5684
4905	10228
3020	51317
3984	4323
6205	7341
408	4489
3329	5566
4116	8531
24144	147687
834	55081
6189	10202
9191	116071
57159	57616
7965	55885
808	4843
4122	51631
2188	6709
8661	24144
7316	26872
5609	6156
7316	54734
1390	5578
6159	11224
6144	9051
7014	9172
4223	353332
8237	57332
22907	79132
23197	23304
4998	8900
7014	51574
3065	23316
2736	27148
1470	5684
3164	10549
6272	6517
2113	10814
54386	83874
6168	9782
8837	55698
8065	23142
6468	51701
83897	353144
8452	23770
8434	56658
7013	11078
27128	125115
5708	10537
57658	84984
6175	65095
6124	84844
10241	51296
3654	4916
6129	10989
2670	4342
929	1604
8091	11168
2534	57142
23589	388677
320	85445
7316	29110
7316	9500
7013	25913
5501	8725
6462	9526
868	945
6748	23405
5710	6929
4637	6175
7316	27131
23521	26156
4976	11156
6228	83939
2252	8829
498	6204
5701	7316
1158	4653
1213	9636
4208	7534
1748	6147
9853	10657
5883	5985
11007	64376
3881	27023
25828	92610
23076	51631
8450	8883
3326	9628
1017	29785
7316	51635
408	25885
1152	10208
178	54165
6879	81631
11156	100287932
5152	7023
5250	6165
55145	122183
7529	57530
6879	6884
5885	8365
7520	80155
2058	9513
6829	51759
5241	8554
896	4830
8312	9499
4691	6176
9759	30008
1314	6124
3815	8777
3921	8454
6232	80304
5687	56658
11035	55210
1741	10657
6525	65125
9529	120892
3150	5578
5879	5923
5595	51517
1485	3126
3981	7840
2734	5971
