:START_ID(Compound)	:END_ID(Gene)
DB00679	3475
DB01100	26227
DB00997	23335
DB00130	1123
DB01101	57192
DB00773	9913
DB02546	6499
DB01103	56061
DB09020	80219
DB00553	1052
DB00602	6472
DB00970	3122
DB01034	1831
DB00882	9961
DB00730	10610
DB00620	4792
DB01179	8061
DB01119	4072
DB01034	8780
DB04573	1001
DB00783	5597
DB00481	28969
DB00688	355
DB01074	8312
DB00783	9455
DB01030	5641
DB00251	355
DB08881	50854
DB00444	56997
DB01103	29919
DB01273	79959
DB08901	29911
DB00877	10957
DB00223	1026
DB08860	4303
DB00445	727
DB00867	6304
DB00411	1396
DB00518	10615
DB08901	9903
DB01590	23130
DB00367	2289
DB08865	8878
DB01222	1509
DB01015	6509
DB08912	10007
DB00995	4118
DB01074	91373
DB01100	16
DB00903	8974
DB04865	4616
DB01013	4582
DB00783	11157
DB08912	140467
DB00877	7915
DB00472	3156
DB00758	23635
DB08881	1978
DB01234	7485
DB01030	4791
DB00762	4860
DB00296	57192
DB08912	57048
DB00091	79770
DB00390	79101
DB00188	9183
DB01034	23029
DB00441	27244
DB01095	3156
DB00398	9518
DB01092	79706
DB00444	6385
DB00679	6472
DB01074	4794
DB01177	10554
DB01103	60509
DB01403	7376
DB00997	6727
DB00643	11282
DB01118	6307
DB00783	3376
DB01092	57192
DB00675	3422
DB00822	5971
DB08865	4312
DB00928	8731
DB00990	2730
DB00641	79961
DB01030	80149
DB08912	670
DB00854	3043
DB01234	79960
DB01273	23269
DB00774	10695
DB00481	7108
DB00928	4783
DB00855	6676
DB08881	10628
DB00091	4864
DB00193	8869
DB00947	7105
DB01024	2281
DB04574	3223
DB00877	1389
DB00643	10209
DB01092	2908
DB08911	25805
DB04865	51330
DB01254	2185
DB02546	11258
DB01273	57147
DB01092	3508
DB00193	9738
DB00242	1026
DB01254	10610
DB00220	1978
DB01104	3949
DB00321	9641
DB00810	8349
DB01016	6509
DB01222	1026
DB00570	30844
DB00398	55974
DB00305	22889
DB00997	1519
DB08947	2690
DB01254	55823
DB00445	4013
DB00982	2000
DB00645	3162
DB00227	6990
DB00997	11140
DB00947	57326
DB02546	6772
DB00481	57007
DB00657	22887
DB01034	7538
DB01204	6337
DB00456	9267
DB08901	6616
DB00445	57610
DB08901	51439
DB00390	51720
DB00928	58155
DB01177	3597
DB06287	56997
DB01171	3162
DB01251	9935
DB08881	6917
DB08901	8349
DB00547	56997
DB08881	79090
DB00928	54807
DB00445	8349
DB00091	80279
DB00624	6676
DB01406	1445
DB08881	8821
DB09020	9533
DB00361	2810
DB08881	2317
DB00091	26227
DB00288	23338
DB00762	7988
DB01092	1021
DB00623	4597
DB01113	4864
DB00444	9961
DB01366	54929
DB01234	51188
DB00668	5580
DB01268	63874
DB06803	9236
DB00518	8985
DB00755	5720
DB02546	140459
DB00434	4850
DB01034	3309
DB00305	11017
DB08916	39
DB00523	1301
DB00768	55958
DB00390	54953
DB01103	868
DB04573	8821
DB00444	3852
DB00762	6890
DB00643	57130
DB01254	1052
DB00943	57192
DB01051	5743
DB00832	5058
DB00857	25966
DB00657	1958
DB00793	4792
DB04865	10782
DB01590	8346
DB00997	8321
DB00643	1802
DB00822	5997
DB00997	79586
DB01273	23550
DB00877	8408
DB00679	6304
DB01234	8665
DB00188	2887
DB08866	1786
DB00541	3840
DB01396	4794
DB00669	727
DB01396	29072
DB00717	8974
DB01396	9267
DB00444	5696
DB00481	5287
DB00445	1290
DB08860	55585
DB00882	79071
DB08911	2817
DB09020	83737
DB00822	3589
DB00660	7043
DB00441	1969
DB01406	7494
DB00317	80212
DB00563	8914
DB01216	9143
DB00890	29911
DB01074	51026
DB00787	6915
DB01047	2309
DB00481	976
DB00132	11197
DB01234	1368
DB00694	5147
DB01130	8800
DB00477	5909
DB02546	10670
DB08865	1846
DB01229	79890
DB00997	7077
DB00970	51226
DB01204	11311
DB00443	55272
DB08865	57192
DB00444	55957
DB00523	1891
DB01074	8202
DB00643	10147
DB01234	64118
DB01034	10482
DB01092	60685
DB00947	5971
DB00762	7551
DB01590	4616
DB06287	10013
DB00361	23299
DB01254	64110
DB06718	1050
DB01204	3122
DB00773	1301
DB00188	3482
DB01179	8407
DB00091	10567
DB00242	25976
DB00539	6713
DB08881	64427
DB01254	7018
DB00882	3157
DB00675	2224
DB01204	51501
DB00305	9854
DB00561	2309
DB00481	25901
DB01074	23588
DB04843	23530
DB06803	54438
DB08916	55793
DB00426	4118
DB01099	5641
DB00170	2852
DB01024	5982
DB00553	1301
DB00947	26020
DB00361	8877
DB00997	1515
DB08912	57763
DB01436	6509
DB01211	4072
DB00810	51053
DB04865	11182
DB08865	7159
DB00982	25987
DB00367	28971
DB00679	57402
DB08860	7016
DB00091	329
DB08865	23161
DB01396	8727
DB00631	9275
DB00343	9903
DB00477	10797
DB01030	3800
DB00481	7296
DB00441	25976
DB00831	23530
DB00938	54541
DB00443	1475
DB08860	23564
DB00997	55191
DB06589	51021
DB01103	4850
DB08881	2617
DB00694	4701
DB01254	1666
DB01396	26036
DB01092	8727
DB00613	8651
DB08881	10320
DB01024	51439
DB08901	54210
DB00694	1519
DB01396	23360
DB01103	57498
DB00846	687
DB00694	4482
DB01074	1958
DB01628	10892
DB08912	112611
DB08881	2887
DB08604	9181
DB01268	23588
DB04865	26054
DB08865	79443
DB00206	1717
DB00947	9367
DB01074	6648
DB00882	27244
DB02546	2517
DB00822	4118
DB00715	9415
DB00787	323
DB06589	22887
DB00305	8861
DB00773	1026
DB01092	23443
DB01034	4864
DB04868	25966
DB01024	2548
DB00877	9187
DB08877	10285
DB00762	55191
DB00679	55219
DB00170	3012
DB00997	3006
DB00877	9056
DB00481	8799
DB00136	5287
DB01041	54541
DB04942	3486
DB00643	2316
DB00896	4792
DB01103	2186
DB00443	2542
DB00353	695
DB00970	144404
DB00319	5357
DB00661	55129
DB00328	2770
DB01200	6676
DB01092	26205
DB08865	1052
DB08912	2065
DB00688	29083
DB00563	11007
DB00091	6396
DB00305	9738
DB08604	16
DB08881	63874
DB00188	6885
DB00441	3508
DB00758	64428
DB06803	7538
DB01092	63899
DB00602	3376
DB00521	55038
DB01239	10007
DB06287	4776
DB00220	64746
DB00822	9531
DB00465	58472
DB00694	79600
DB08881	1632
DB00547	4118
DB01396	10138
DB00641	11152
DB00170	10957
DB00518	10953
DB01396	10482
DB01204	64428
DB00170	3475
DB00641	5869
DB01024	5636
DB01074	4047
DB01103	59342
DB00613	7376
DB00570	53827
DB01092	7799
DB01024	5993
DB00877	9289
DB08860	60343
DB00783	3934
DB00444	54541
DB06228	3108
DB00928	2058
DB08958	9267
DB08877	9329
DB08865	23764
DB00970	5547
DB00445	1954
DB00443	56994
DB00990	54541
DB00679	55191
DB00253	1831
DB00717	54541
DB01204	10975
DB00444	7376
DB00623	3949
DB00188	4312
DB06803	51026
DB00694	23368
DB00694	51385
DB00694	4794
DB06287	54554
DB00481	9276
DB00451	4690
DB01179	6692
DB00443	6774
DB00679	29995
DB01254	5265
DB00305	64393
DB02546	7077
DB00398	10450
DB01234	55825
DB01396	1026
DB08881	9702
DB00990	874
DB02546	6812
DB00947	6892
DB01092	3553
DB00539	3156
DB01034	4616
DB06287	54453
DB00717	23541
DB08912	780
DB01590	10451
DB01092	55454
DB01259	25805
DB01179	1616
DB00774	6278
DB00445	6450
DB00831	6721
DB08826	695
DB00762	83480
DB00481	25840
DB01100	2745
DB00188	9657
DB08912	64428
DB08911	1410
DB08901	376267
DB01204	5440
DB00441	8061
DB00366	3815
DB00783	23338
DB00968	22794
DB00170	5473
DB01177	64781
DB08916	3012
DB01177	7376
DB08916	81627
DB00334	23530
DB00633	23522
DB04865	11325
DB00336	7296
DB01254	3032
DB00206	6810
DB02546	5110
DB00305	2962
DB00773	2817
DB09020	6303
DB01019	57192
DB00305	7726
DB00669	11197
DB00987	54677
DB00928	5106
DB00162	25966
DB00361	1845
DB00367	3043
DB00481	11311
DB00997	1891
DB01234	10166
DB00477	2224
DB01254	10919
DB00220	9871
DB00996	2690
DB08881	29968
DB00207	10559
DB01590	8503
DB00834	868
DB00481	138151
DB00490	7099
DB00854	5468
DB08912	819
DB00643	3551
DB00441	1643
DB04865	8343
DB00445	81533
DB00390	10818
DB00374	25901
DB00317	12
DB00679	7107
DB00877	8417
DB00188	26993
DB01396	79872
DB00541	85377
DB00679	3097
DB01103	3638
DB00810	2185
DB01103	6307
DB01054	6402
DB01177	10898
DB00570	5467
DB01179	10180
DB00507	9143
DB00220	3162
DB00441	85377
DB01234	256364
DB01030	2817
DB00643	23358
DB01103	9320
DB00361	10057
DB08860	3454
DB00810	9641
DB00846	4609
DB06589	10797
DB00947	56654
DB01092	55802
DB00444	54386
DB00154	55746
DB00091	3300
DB00390	81631
DB00481	283537
DB08916	1616
DB00541	11193
DB00679	11182
DB01222	2309
DB00570	25966
DB01074	7994
DB04865	7159
DB00445	25809
DB01047	5058
DB01188	5971
DB01179	26499
DB01095	80212
DB00091	5611
DB00643	80198
DB00983	3162
DB00332	5580
DB00987	3383
DB01074	7844
DB00305	1459
DB00588	54541
DB00855	9455
DB00621	23670
DB00481	9267
DB00694	999
DB00541	27161
DB02546	10668
DB00970	79090
DB01092	5997
DB00443	29103
DB00947	3043
DB00444	79947
DB00762	80194
DB00997	5613
DB00928	51271
DB01053	1725
DB00877	79758
DB00970	10347
DB01059	2690
DB01034	25807
DB00445	79090
DB09020	54807
DB00477	47
DB01406	53343
DB00643	124044
DB01204	55246
DB00530	2852
DB00961	2852
DB00762	79894
DB00679	5663
DB00390	8846
DB00091	6748
DB01182	9710
DB01177	11152
DB06803	10957
DB00629	843
DB02546	11345
DB01062	51005
DB06287	323
DB01234	1528
DB00441	10962
DB01188	56270
DB00641	2065
DB00570	10221
DB00757	29978
DB00456	5359
DB00643	84243
DB08916	57147
DB00434	6728
DB01204	7070
DB00374	427
DB00203	4023
DB00322	27244
DB01420	2745
DB01234	1052
DB00390	10772
DB00443	1318
DB00635	10557
DB01074	2887
DB00641	2664
DB01024	11230
DB01268	7099
DB00305	10329
DB00773	581
DB01024	1643
DB00755	51422
DB00570	5873
DB00970	10039
DB01254	4925
DB00947	22864
DB01103	8936
DB09020	7296
DB00530	7018
DB00091	6897
DB08877	22823
DB00415	7018
DB01273	6533
DB08881	8508
DB06804	5467
DB00445	79600
DB00434	23411
DB01254	5909
DB01239	50814
DB01243	230
DB01024	57103
DB01024	10916
DB00990	1728
DB08974	3628
DB00374	3122
DB08901	9968
DB01024	9913
DB01030	6890
DB01074	55108
DB01188	23210
DB01590	2115
DB00928	23411
DB00970	79947
DB06803	6721
DB01396	10285
DB00783	4925
DB00441	4794
DB01204	29937
DB08865	4303
DB06803	4780
DB00970	64781
DB00444	7699
DB01074	57018
DB01623	3638
DB00518	2014
DB00928	1662
DB08901	55958
DB00563	79090
DB08865	4055
DB08912	1831
DB02546	2592
DB06803	8780
DB00602	5909
DB00970	5359
DB01273	57406
DB01030	3043
DB01179	51100
DB01024	85377
DB01034	871
DB01103	2033
DB06803	3725
DB01590	5770
DB08881	23339
DB00442	23212
DB00367	51136
DB00877	5164
DB01188	55818
DB01179	23645
DB00242	63874
DB00679	9236
DB01013	2817
DB08881	6520
DB00317	8821
DB00481	9886
DB01024	1687
DB01243	3638
DB00846	10272
DB01177	5900
DB00374	79143
DB00679	39
DB00631	2353
DB01234	5187
DB01103	54881
DB00567	5696
DB06803	8878
DB00381	1649
DB00679	26136
DB00762	1850
DB01151	2222
DB01273	267
DB00738	9143
DB01074	26959
DB01030	23536
DB00305	2517
DB00444	91966
DB01204	23536
DB00443	6150
DB06150	79090
DB04842	1595
DB00305	1301
DB06804	1647
DB06803	51422
DB00570	7159
DB01074	5366
DB00570	389
DB00643	5971
DB00445	9917
DB01034	54432
DB01024	54432
DB00694	1301
DB01024	29083
DB00694	4924
DB00997	3800
DB08881	2548
DB00783	28966
DB00570	6443
DB00773	80149
DB01137	64167
DB00188	1022
DB00432	1643
DB08881	9361
DB08877	27161
DB00878	54541
DB00982	8204
DB00831	1022
DB09020	10818
DB01254	79716
DB00878	29978
DB00305	6284
DB00973	2817
DB01273	2139
DB00679	23139
DB00441	581
DB06803	10209
DB01092	147179
DB00381	4758
DB00620	1318
DB00977	9903
DB01195	1021
DB01396	9958
DB00530	10610
DB00188	25865
DB00398	211
DB06287	9289
DB00563	10120
DB01188	5154
DB08604	79094
DB00934	1301
DB00900	9641
DB01054	79643
DB08865	624
DB01092	23099
DB00390	84159
DB00694	51449
DB00679	5167
DB00756	54541
DB08800	2770
DB01034	23522
DB08865	23097
DB01065	1021
DB08865	2064
DB00762	10797
DB00570	9903
DB00363	8869
DB00755	2000
DB00445	4851
DB01273	976
DB00591	2958
DB00445	2760
DB00336	154
DB00154	1786
DB00938	3422
DB00857	6696
DB01092	4794
DB08806	9143
DB01008	8835
DB00434	22809
DB00970	780
DB00374	51317
DB00762	8795
DB00570	23764
DB00434	5997
DB01234	55179
DB08865	2804
DB00353	9710
DB01234	3909
DB01204	11160
DB01273	2065
DB00783	84890
DB00947	9124
DB00679	3157
DB00170	2669
DB01273	23041
DB00374	5788
DB00445	64374
DB08881	10302
DB06287	10610
DB00420	230
DB00970	8546
DB00643	51341
DB00518	26574
DB01054	23131
DB00970	9603
DB01103	1070
DB00324	2289
DB01030	23705
DB00170	81566
DB00678	154
DB00810	596
DB00445	7077
DB08865	3964
DB00877	2954
DB04865	4289
DB00518	26994
DB00444	57804
DB00412	10797
DB00188	79571
DB02546	54504
DB00928	2113
DB09020	51026
DB01074	6309
DB01043	5580
DB00570	8609
DB00317	2817
DB00641	85236
DB01243	4609
DB00381	64342
DB00997	27122
DB00477	26227
DB01103	123803
DB00224	23635
DB08865	1326
DB08901	2263
DB01273	8434
DB00188	27032
DB00374	965
DB00398	467
DB01618	64943
DB00882	8878
DB08901	54438
DB00758	7015
DB00523	3486
DB00398	7936
DB01179	2113
DB04865	9641
DB00643	1454
DB00170	6236
DB00832	10057
DB01234	80746
DB00302	10730
DB01024	4794
DB00188	51167
DB08860	1891
DB00091	54867
DB01166	4118
DB06287	5743
DB00291	581
DB08881	4595
DB01616	23212
DB01420	25803
DB01024	3909
DB01229	8343
DB00928	29889
DB08860	8974
DB01074	8900
DB08865	80232
DB00866	9641
DB06616	3156
DB00481	4232
DB01229	4023
DB00091	8900
DB01204	4201
DB04842	63874
DB00188	164
DB00374	54623
DB00997	5257
DB06803	9181
DB01053	79080
DB00091	10802
DB00162	55652
DB00434	83743
DB00570	55700
DB01396	481
DB00541	64750
DB02546	4125
DB00170	4929
DB00539	55620
DB00553	4794
DB06287	8476
DB00170	694
DB01234	2309
DB00409	54442
DB00982	3430
DB00288	5997
DB00970	4846
DB01030	4482
DB00253	1052
DB00726	3988
DB00928	6018
DB00444	5997
DB00130	5290
DB00361	2887
DB01104	11182
DB01177	79132
DB01396	8202
DB08881	1666
DB01623	1718
DB01179	10163
DB08860	10559
DB01420	55604
DB00481	826
DB01177	57017
DB01406	5867
DB00091	2887
DB00613	23635
DB01254	847
DB04865	54881
DB08881	284325
DB00170	1959
DB00844	23338
DB00441	115817
DB00223	58472
DB01273	7849
DB01030	6915
DB01053	11072
DB01590	2771
DB01103	4303
DB00896	54541
DB00647	6443
DB01179	90861
DB08911	644
DB01034	2730
DB01030	8321
DB00170	23210
DB00367	4289
DB01204	79095
DB02546	8896
DB00091	1534
DB01092	23360
DB01199	4072
DB01211	8835
DB00445	2664
DB08881	10456
DB00928	2274
DB00361	3265
DB08860	5366
DB01074	833
DB01253	23131
DB01590	3096
DB00970	393
DB00136	1050
DB01103	9761
DB01024	6443
DB00934	4864
DB00637	3157
DB01396	85236
DB00643	5899
DB00928	7358
DB08941	23378
DB04868	9738
DB00850	11197
DB01254	5106
DB00625	6909
DB00374	1846
DB01366	5997
DB00717	2804
DB08911	79921
DB01074	23558
DB01179	3675
DB00997	6692
DB00188	2673
DB08881	79961
DB01095	53916
DB00288	3315
DB00443	10550
DB01177	5698
DB00641	3156
DB01229	11197
DB00878	5106
DB00390	9043
DB08911	26232
DB00715	9695
DB00762	85377
DB01204	6915
DB01179	7296
DB08911	8503
DB08912	93210
DB00928	10456
DB08860	4817
DB00923	57192
DB00441	6714
DB04865	57018
DB09020	3895
DB01016	4258
DB00877	64743
DB08881	11325
DB00188	55108
DB01234	84890
DB08881	1643
DB04844	5627
DB00783	11325
DB08866	2769
DB00643	1212
DB00928	23645
DB01179	8312
DB00188	7319
DB00170	3628
DB00997	6616
DB09020	7852
DB00170	10221
DB00180	1475
DB01254	2548
DB01034	3162
DB00530	843
DB06803	6810
DB00206	63874
DB00810	23635
DB01234	6150
DB01396	55602
DB00229	64422
DB00938	6319
DB00367	1836
DB00762	3383
DB00997	64080
DB08974	5715
DB01179	7082
DB00643	81
DB01092	10845
DB01177	23556
DB01273	3937
DB01590	9150
DB00398	3475
DB00822	23657
DB01254	3398
DB01254	9641
DB00878	9181
DB00481	157680
DB01074	3569
DB00444	23335
DB00641	9924
DB00443	8665
DB01024	9016
DB00584	3909
DB01396	8545
DB01034	7286
DB00987	3628
DB00947	57020
DB01394	23210
DB01103	10489
DB00997	51385
DB00755	5580
DB01024	5641
DB00762	26229
DB00441	55367
DB01103	10046
DB00773	23474
DB08912	26227
DB00541	64780
DB08881	1301
DB01254	55008
DB00928	79078
DB00679	7538
DB00601	51422
DB00694	8985
DB06803	1850
DB01254	3425
DB00170	79872
DB01177	5613
DB00170	9903
DB04868	58472
DB00631	23670
DB00694	8841
DB04842	79071
DB00136	6850
DB00481	10610
DB00613	5891
DB00717	6727
DB00291	4043
DB01204	5721
DB01396	10776
DB00755	9249
DB01074	51566
DB00445	29937
DB00619	4208
DB01234	1021
DB00982	1999
DB01420	25976
DB00445	1676
DB00446	1066
DB08604	833
DB00585	3122
DB08946	1052
DB00740	9053
DB01396	9943
DB06287	7016
DB00877	780
DB00570	2810
DB06287	57326
DB00882	1514
DB00444	3659
DB00367	2309
DB01179	23258
DB00296	2012
DB02546	665
DB00570	11021
DB01034	7248
DB01590	3108
DB00997	286451
DB00773	10318
DB00947	26471
DB00995	7849
DB01177	55620
DB01623	1717
DB08881	4125
DB00675	9961
DB00444	2959
DB02546	9167
DB01177	64114
DB00588	4616
DB00305	3885
DB00398	6402
DB01034	4331
DB00688	1050
DB00755	2042
DB00679	10953
DB01132	2817
DB00441	1759
DB00481	2108
DB01204	23635
DB01204	5777
DB00170	1514
DB00917	11197
DB00857	9903
DB04573	1062
DB01024	230
DB00982	25966
DB08901	55179
DB00206	6307
DB00989	81544
DB00444	51257
DB01234	6402
DB00563	672
DB06150	1066
DB00444	7128
DB00434	4792
DB00679	10493
DB00938	3638
DB00091	11260
DB08916	3337
DB00398	64393
DB00445	6284
DB00322	64393
DB01076	9267
DB01366	51507
DB00508	4047
DB00563	4792
DB00568	5743
DB01034	6707
DB00170	6696
DB01179	5899
DB08877	81875
DB00694	6048
DB00390	3508
DB01234	100287932
DB08881	4750
DB01034	60490
DB01092	1870
DB08916	80254
DB00602	6917
DB02546	6988
DB01171	8974
DB00982	5721
DB00993	5106
DB00220	7494
DB09020	5971
DB01030	6251
DB00570	3566
DB00170	5292
DB00481	55827
DB00398	6509
DB01092	7328
DB01421	8396
DB00374	8611
DB00443	5427
DB08604	875
DB00624	57804
DB00758	1950
DB00409	4482
DB00444	5268
DB00694	23038
DB08911	10013
DB01366	55033
DB08912	11341
DB00398	7494
DB06804	5106
DB08865	51171
DB00309	8061
DB00934	3422
DB01024	7852
DB00774	3853
DB01183	3122
DB08916	3162
DB02546	64431
DB01179	5834
DB01177	7099
DB08866	9093
DB00091	10130
DB00518	55635
DB08881	25809
DB00184	4313
DB00390	5715
DB01273	9567
DB06803	3164
DB00851	54541
DB01179	58472
DB01204	2184
DB00481	10725
DB01179	9546
DB01013	6251
DB00783	79693
DB08881	5607
DB00928	2617
DB09020	3398
DB00787	29978
DB00641	79090
DB08916	137886
DB09020	51696
DB01030	3310
DB00445	286451
DB00206	16
DB00878	3162
DB01171	3628
DB00987	5997
DB01179	23139
DB00643	23255
DB06803	4609
DB00694	29937
DB02546	23635
DB02300	6919
DB01177	6616
DB08860	23623
DB09020	7994
DB00762	5875
DB06718	10046
DB00737	57192
DB00928	29982
DB00188	7538
DB01034	1728
DB00390	6016
DB06704	3108
DB00291	23612
DB01406	54915
DB00679	1301
DB08860	55146
DB02546	28969
DB00305	57035
DB00570	112398
DB00091	81031
DB00481	112611
DB00970	1950
DB00928	57862
DB08912	56944
DB08860	1643
DB08860	1950
DB01407	5716
DB01034	9710
DB01229	6793
DB08881	10180
DB00928	79571
DB01396	9043
DB00877	9702
DB01024	8974
DB00091	23256
DB00188	10285
DB08881	16
DB01074	2222
DB00997	51646
DB08911	60493
DB01092	23075
DB00631	6509
DB00997	5698
DB08866	1052
DB00641	9605
DB00717	10513
DB00928	55323
DB08911	3913
DB00679	6307
DB00738	9851
DB00584	1021
DB00445	1870
DB08901	3815
DB00762	23053
DB00738	1958
DB06803	4794
DB00445	3073
DB00390	9798
DB01624	65123
DB00857	9988
DB01103	1459
DB00398	9143
DB06589	5883
DB00374	3566
DB01622	4851
DB01366	1759
DB00390	57515
DB00631	23764
DB01204	23408
DB00831	10551
DB00374	7133
DB01024	355
DB00643	3508
DB00398	11062
DB00305	533
DB08912	23588
DB00296	23335
DB02546	157567
DB00398	23479
DB00997	10681
DB00541	8877
DB01243	9181
DB01103	6722
DB01144	5331
DB01204	5547
DB00361	7296
DB08912	55146
DB00947	79758
DB01254	2752
DB00853	823
DB01590	23411
DB00762	6195
DB09020	2908
DB00443	1052
DB00412	22887
DB00409	387
DB08901	26227
DB00762	2959
DB00877	4077
DB01097	1385
DB00361	6698
DB01590	10221
DB01034	1301
