:START_ID(Compound)	:END_ID(Gene)
DB00541	4171
DB00679	64963
DB00987	27338
DB01047	8061
DB06803	51495
DB01177	26271
DB01053	1978
DB00675	64943
DB00641	9221
DB00170	55316
DB01366	26128
DB01179	8914
DB00444	3066
DB00947	6491
DB00857	5110
DB08865	983
DB01623	83743
DB00982	664
DB00900	10362
DB01254	11065
DB00367	617
DB08865	6117
DB00188	51157
DB00445	10051
DB00643	10813
DB00223	994
DB01590	6697
DB00374	56342
DB00928	4258
DB01030	25976
DB00481	29893
DB00588	5982
DB06287	25874
DB09020	4609
DB00679	5902
DB00970	56984
DB00091	4174
DB01024	5347
DB00947	11169
DB00253	994
DB00641	54205
DB00541	26007
DB01074	11339
DB08860	5108
DB00694	3162
DB00563	1063
DB00938	9133
DB01008	7494
DB00641	100287932
DB00390	4016
DB00631	7088
DB00997	23029
DB00928	23171
DB01034	55748
DB00679	6821
DB00938	9128
DB00855	1802
DB00982	10589
DB00224	6284
DB01177	10276
DB01095	79080
DB01179	983
DB00688	9787
DB08911	1786
DB00170	1808
DB00409	54205
DB01197	22827
DB00443	8835
DB00584	57761
DB00367	81929
DB01254	1503
DB00987	22796
DB00970	7494
DB00970	51307
DB00180	3978
DB02546	2553
DB00188	79071
DB01406	6182
DB00643	55664
DB08911	1969
DB00247	2697
DB04868	6117
DB00877	8518
DB00281	4931
DB00613	4282
DB00928	10712
DB00715	9837
DB00831	84617
DB01074	1635
DB00188	9133
DB00427	10190
DB00513	10797
DB01024	2194
DB00934	3098
DB00624	7157
DB08865	6182
DB00744	2288
DB06777	4817
DB00332	10493
DB00188	10550
DB00177	9518
DB00631	9055
DB00296	80758
DB00996	7866
DB00381	10523
DB06287	10137
DB01074	11130
DB01413	9518
DB01030	7153
DB00170	200081
DB01030	7398
DB00570	23598
DB00427	3486
DB00679	64785
DB00404	79850
DB00866	50810
DB00970	79693
DB01204	54908
DB00361	5720
DB08865	1033
DB00398	51203
DB08860	11232
DB00877	79077
DB01273	26064
DB00995	967
DB00643	65084
DB00738	9801
DB04786	6284
DB04865	3988
DB01074	84823
DB01008	23406
DB00227	10849
DB01254	2958
DB01578	51292
DB00960	5321
DB06803	26521
DB00170	10051
DB06803	4174
DB01092	219654
DB08881	1164
DB00762	4026
DB00806	114884
DB00882	5223
DB08881	9263
DB01396	51021
DB01074	51021
DB01092	80347
DB09020	56954
DB01204	23076
DB00398	55388
DB01177	4783
DB00374	10131
DB00694	55794
DB00555	9670
DB01165	51375
DB00773	9232
DB00758	1994
DB01115	7319
DB01092	26227
DB08901	9275
DB00417	533
DB01103	5018
DB01034	22976
DB01191	22796
DB01177	3303
DB01406	8914
DB00997	25926
DB09020	7264
DB01234	200734
DB00691	26001
DB00863	6184
DB00541	25839
DB00643	50865
DB01179	6908
DB00441	899
DB00822	22883
DB00968	1429
DB09020	3312
DB01396	29087
DB01177	5111
DB00688	332
DB00180	4860
DB01074	26155
DB00390	79176
DB00846	5891
DB00547	10123
DB06287	25855
DB00374	50628
DB00261	3091
DB02546	51021
DB00570	25936
DB00184	994
DB00367	10131
DB08604	39
DB04946	51375
DB00229	22948
DB01273	5800
DB00588	11098
DB01103	55755
DB01100	3978
DB00268	57019
DB00264	51056
DB08916	51021
DB00762	891
DB00762	9019
DB04865	4043
DB04865	80020
DB00441	10362
DB04844	9093
DB00602	64151
DB00970	11344
DB00390	2058
DB00688	3682
DB06287	516
DB00367	471
DB00570	9212
DB00091	5393
DB00227	9801
DB00317	54733
DB01142	51160
DB01024	396
DB00738	1070
DB00934	51569
DB01074	4712
DB00968	64083
DB00715	993
DB00443	1917
DB00641	23406
DB01234	7296
DB00441	9868
DB01420	2146
DB00570	7374
DB00227	22948
DB00541	10190
DB01188	29083
DB00947	55388
DB00205	5529
DB01034	6723
DB06698	891
DB00322	9133
DB00717	5111
DB00641	80273
DB00445	22828
DB00783	5321
DB00170	8615
DB01008	8727
DB01044	10237
DB00445	6839
DB01024	10212
DB02546	9847
DB01590	2305
DB00441	10652
DB01092	1487
DB01627	6192
DB00660	26020
DB00755	9531
DB00465	1465
DB00715	1802
DB00643	4282
DB00643	26007
DB00091	57405
DB00434	26227
DB01179	1738
DB06589	11044
DB00854	5096
DB00518	6944
DB00227	54107
DB00773	55839
DB01179	83990
DB04865	10058
DB08911	2118
DB00694	1050
DB00322	84722
DB00170	55723
DB00857	51293
DB00970	64216
DB01034	27316
DB01034	23212
DB00860	3486
DB00162	7298
DB00968	7494
DB00441	699
DB01095	51491
DB08901	5688
DB00564	29082
DB01034	55081
DB00206	51015
DB01034	6603
DB00170	28972
DB00970	9217
DB01013	10589
DB08911	23406
DB01396	3337
DB00188	4832
DB01034	11222
DB00968	1465
DB01234	6253
DB06287	23512
DB01273	51082
DB00188	3833
DB00877	80155
DB01044	1738
DB00390	7263
DB02546	1894
DB00694	3298
DB01059	670
DB00947	10036
DB00434	1978
DB01396	55324
DB00810	7416
DB01204	23394
DB00970	2274
DB00970	80335
DB00417	57415
DB00570	30849
DB01590	8125
DB08877	51071
DB00374	1678
DB00602	55215
DB00947	7398
DB00891	10318
DB08916	5708
DB01179	51282
DB01273	3887
DB01024	54442
DB08916	10273
DB01396	7157
DB00896	2697
DB00640	9133
DB06148	991
DB01056	6277
DB00170	22934
DB00715	3329
DB08865	90861
DB00822	8520
DB02546	5096
DB00688	81930
DB00227	332
DB00336	3682
DB00755	4893
DB00857	51071
DB01175	51282
DB00857	831
DB00831	8607
DB00539	23223
DB00162	4282
DB00866	51026
DB08901	4502
DB00317	7431
DB00291	9787
DB01137	5770
DB04868	124583
DB00398	9768
DB00570	2593
DB08881	1969
DB01254	9221
DB01590	3875
DB00443	55323
DB00321	8520
DB08860	4043
DB01396	79629
DB01034	896
DB00970	54541
DB01095	983
DB00334	54733
DB00305	8239
DB00641	79622
DB01234	5764
DB00305	10565
DB00738	8518
DB00390	22908
DB02300	6182
DB00159	23029
DB01406	79006
DB08865	55775
DB01053	6192
DB00541	7157
DB00877	23590
DB00643	10592
DB00877	1983
DB00445	11041
DB00923	79080
DB01177	54541
DB00679	54107
DB00679	522
DB01222	23512
DB00207	2109
DB01204	259266
DB01030	16
DB09020	5287
DB01623	5300
DB00570	517
DB00997	10556
DB00997	8870
DB00523	2625
DB00987	11331
DB00170	3206
DB01273	58478
DB00970	29080
DB01103	148022
DB02187	7358
DB01234	7453
DB00224	50810
DB01103	27095
DB00444	11113
DB00604	51021
DB08865	11041
DB09020	22845
DB01261	10818
DB00762	5291
DB01179	8209
DB00679	26292
DB06287	9833
DB01024	51491
DB00227	8061
DB09020	339229
DB00762	7994
DB08912	4860
DB00444	1605
DB00602	79019
DB00643	91137
DB01030	9531
DB01248	11200
DB00398	11182
DB00999	8440
DB01254	79073
DB00570	2264
DB00938	5111
DB04865	22934
DB01092	10095
DB08946	10123
DB00444	2961
DB00928	3336
DB00261	11325
DB01396	10120
DB00445	84549
DB00180	124583
DB08865	55699
DB00509	51382
DB00755	3303
DB01396	91782
DB01021	26136
DB00641	6059
DB00220	39
DB09020	10059
DB00444	3312
DB00694	10212
DB00947	81930
DB01103	2274
DB00570	2237
DB00675	84617
DB00870	55748
DB00539	60528
DB00390	328
DB00477	2237
DB01103	8731
DB08912	9688
DB00968	50810
DB04865	483
DB00970	7159
DB00508	991
DB00641	9688
DB06144	23326
DB01065	4931
DB01177	332
DB00928	5066
DB00882	5373
DB01103	10813
DB06803	79833
DB00997	10127
DB00982	10681
DB01254	5054
DB00361	201229
DB01211	30836
DB00688	1983
DB00688	9690
DB06803	51293
DB08866	5216
DB08912	9133
DB04711	4931
DB00787	23647
DB01016	9897
DB00715	9221
DB00441	80347
DB00679	10973
DB00332	51170
DB00679	10915
DB01179	9375
DB01092	79023
DB00409	6192
DB01092	207
DB00717	4016
DB08916	57470
DB00643	51324
DB01103	3300
DB01273	8533
DB01103	2810
DB00882	22827
DB02300	51293
DB00305	5236
DB01095	79084
DB01077	572
DB00758	3329
DB00408	55893
DB00877	9238
DB00242	9133
DB01396	79590
DB00857	25926
DB00631	9688
DB01177	10212
DB00367	11198
DB08912	54881
DB00242	54478
DB01254	4609
DB01074	4706
DB00591	9688
DB00928	3385
DB01234	6657
DB00374	55226
DB00613	9518
DB00938	7153
DB01047	1846
DB00242	995
DB00540	26520
DB01103	10419
DB01590	51493
DB00602	9319
DB00643	1642
DB00762	79866
DB00154	3091
DB00624	7296
DB01396	56654
DB01013	11098
DB00412	5529
DB01179	55272
DB00367	5901
DB01234	23406
DB01024	10969
DB00310	2697
DB02300	4172
DB00305	8440
DB00563	4288
DB00997	56984
DB00774	4282
DB08911	2274
DB00441	6599
DB00997	328
DB08901	23670
DB08604	8480
DB00367	55153
DB00602	23310
DB02546	55215
DB01204	7862
DB01241	7866
DB01261	9212
DB01622	124583
DB00374	9816
DB00398	5223
DB00999	6284
DB00227	9128
DB09020	51112
DB01179	57570
DB01254	5427
DB01273	10101
DB00091	60493
DB00970	29901
DB06287	51070
DB00170	11004
DB00575	5373
DB08865	51728
DB08881	64943
DB00170	55324
DB02546	6059
DB01590	9830
DB01254	10328
DB00877	642
DB08865	10535
DB00631	51203
DB01024	23636
DB00242	699
DB00970	2091
DB01034	22796
DB01254	4860
DB01156	11004
DB06803	55215
DB01092	25920
DB00717	7153
DB00903	990
DB00170	7167
DB08981	51056
DB01177	51282
DB00224	1738
DB01406	81620
DB01034	1605
DB00947	7866
DB01273	3320
DB01149	1490
DB00613	4860
DB00810	10973
DB01034	51116
DB00441	10051
DB08912	5496
DB06287	51081
DB00854	7298
DB01008	664
DB00443	3553
DB01268	22827
DB01590	5201
DB00620	8878
DB00481	1063
DB01204	3320
DB08901	5464
DB00877	5347
DB00481	11169
DB00317	4282
DB02546	56478
DB08916	23511
DB06803	4522
DB00481	5424
DB04865	57215
DB00188	79590
DB00170	8766
DB00184	56654
DB00136	10681
DB00412	2886
DB00091	27338
DB01092	55734
DB00928	644
DB00547	58478
DB00541	80010
DB00591	23585
DB00390	672
DB00445	51182
DB01590	29093
DB00968	8727
DB00441	55143
DB00091	994
DB00374	5096
DB01396	6603
DB00170	6342
DB00570	79053
DB06287	1398
DB01022	79080
DB01171	6894
DB00660	6182
DB01204	84890
DB01177	51031
DB00384	6832
DB00481	23195
DB00374	51042
DB00523	23242
DB00570	55299
DB00390	56478
DB00170	8895
DB09020	78991
DB08916	79711
DB00675	22934
DB00443	5799
DB00855	23212
DB00550	29083
DB00481	3033
DB00170	23272
DB08881	51593
DB01074	54908
DB00631	9928
DB01091	79080
DB00877	4927
DB00481	29901
DB06287	23647
DB00602	8726
DB06287	114049
DB00205	24137
DB00928	332
DB01197	50810
DB00999	1019
DB01396	9187
DB00367	1917
DB01095	11007
DB01248	5982
DB01034	83461
DB06287	55379
DB01254	51379
DB04786	6117
DB08916	5198
DB06616	4609
DB04865	115817
DB01104	3486
DB01092	899
DB00717	9221
DB01590	29880
DB00481	23512
DB08912	10253
DB00643	11162
DB00741	8061
DB00441	310
DB01177	64151
DB04573	10493
DB00170	5634
DB01074	983
DB08916	5688
DB01104	54205
DB01092	29081
DB01034	8396
DB00367	2064
DB00783	1891
DB00530	10541
DB01188	79023
DB00420	79080
DB09020	2237
DB00997	51188
DB00499	55818
DB01034	80347
DB00444	29127
DB00793	6192
DB00737	23588
DB01204	5214
DB00762	4288
DB00850	51116
DB01254	22943
DB00205	23223
DB01024	10362
DB01041	9093
DB00657	4931
DB00715	1019
DB00947	64794
DB02546	55127
DB01097	23597
DB01254	51659
DB00726	79080
DB00170	6426
DB08865	5438
DB06287	10678
DB00441	1666
DB00903	146909
DB01243	23326
DB00997	30836
DB00960	1788
DB00854	8318
DB00694	11072
DB00641	81929
DB01103	83448
DB00585	3028
DB08901	6636
DB00679	9787
DB01023	2697
DB08916	3855
DB01222	5971
DB09020	26277
DB01590	1841
DB00523	5096
DB00989	6813
DB00397	991
DB04572	84722
DB01420	27346
DB00643	8204
DB00584	4232
DB00530	7262
DB00877	23636
DB00822	23463
DB08912	8520
DB01024	80209
DB01254	26511
DB00675	1802
DB00446	23210
DB00188	5287
DB00188	55038
DB00390	60491
DB00223	23499
DB00602	22809
DB00694	81875
DB00170	3065
DB00353	51026
DB01396	5696
DB00563	23210
DB00778	7298
DB06287	23590
DB00444	8091
DB01103	8624
DB00694	56984
DB00523	26520
DB06803	5424
DB01420	5438
DB04865	10954
DB00970	51031
DB00091	5888
DB00762	9779
DB01030	23406
DB00928	55256
DB00264	831
DB00694	3396
DB00970	10460
DB00694	200081
DB00481	8520
DB00444	84823
DB00740	10273
DB00317	708
DB00758	9961
DB00679	25874
DB00398	51447
DB08974	1019
DB01034	10285
DB01254	6723
DB00481	10635
DB00170	10484
DB00968	5583
DB00643	8520
DB00331	8520
DB00643	9847
DB00398	7153
DB00857	54919
DB08912	8662
DB06589	23161
DB01092	4528
DB00398	124583
DB00877	9270
DB01112	23326
DB00954	8243
DB01177	7088
DB00997	54512
DB00987	9847
DB09020	7739
DB00694	5018
DB00688	54442
DB00970	6839
DB00409	200081
DB00877	2935
DB00602	51116
DB08604	9847
DB04573	7866
DB06287	5110
DB00518	55958
DB01420	3978
DB01030	1633
DB00773	51155
DB01239	23210
DB01202	5236
DB00783	2288
DB01103	79672
DB00374	9533
DB00671	6390
DB08901	6182
DB09020	55748
DB00339	158471
DB01074	23076
DB00443	4232
DB00547	79902
DB00499	51382
DB01239	23647
DB00367	2091
DB01393	1027
DB00443	8870
DB00694	83743
DB00643	523
DB00305	2961
DB06803	6821
DB00831	2113
DB01179	51514
DB04786	23597
DB00631	890
DB08865	10775
DB00755	25874
DB00961	991
DB00500	55748
DB00857	3015
DB01396	54969
DB01204	10797
DB01095	8520
DB08912	28231
DB01199	7088
DB00188	51031
DB01200	11098
DB08800	8884
DB04842	3312
DB00806	4232
DB00585	10682
DB01248	10190
DB00602	5708
DB04865	7374
DB01590	5982
DB00641	10061
DB08901	2512
DB00445	30836
DB00758	7048
DB00499	3157
DB00619	533
DB01030	54908
DB00588	8914
DB00947	6839
DB02546	1633
DB00997	53371
DB00947	1983
DB00970	5393
DB00367	25804
DB00675	642
DB00694	23394
DB01224	54205
DB00997	22908
DB08912	22984
DB00947	5424
DB00643	11073
DB00305	3396
DB02546	6936
DB00530	5709
DB00997	1859
DB01103	899
DB00773	899
DB00928	7153
DB01177	25926
DB02546	3682
DB01177	56984
DB00621	51024
DB00947	22809
DB08916	22948
DB00373	7422
DB09020	8624
DB06287	23210
DB00205	84722
DB00995	79902
DB01030	6239
DB01188	1662
DB00390	8624
DB02300	5347
DB08912	8869
DB00987	3396
DB00277	26136
DB00643	7158
DB00518	5810
DB00374	63933
DB00694	8061
DB01024	7494
DB00390	22796
DB01177	891
DB08860	865
DB04573	55256
DB01008	11200
DB01420	55038
DB01095	5347
DB00588	5909
DB06804	3028
DB00934	51382
DB00445	22908
DB01092	51021
DB00928	1643
DB00602	6182
DB00688	1058
DB00180	1465
DB01030	54892
DB00421	80758
DB00481	83463
DB00444	1058
DB00968	10059
DB00762	2820
DB00188	10670
DB01204	7705
DB08865	6192
DB01396	80212
DB00374	23076
DB00758	28960
DB06803	2109
DB00694	1058
DB00091	1763
DB08912	5708
DB00332	51282
DB01254	4830
DB00928	10491
DB09020	2109
DB00773	3161
DB00305	7982
DB01177	466
DB08881	84790
DB02546	699
DB01034	79064
DB08860	23597
DB00381	23397
DB00242	11232
DB00367	5300
DB00188	51282
DB00305	23214
DB00305	23097
DB01103	79447
DB00305	6599
DB00844	1633
DB00657	56654
DB01179	3162
DB01099	83743
DB01092	51650
DB01179	25874
DB00398	259266
DB00444	9847
DB08901	8624
DB00643	10972
DB00748	6461
DB09020	11344
DB00997	55038
DB00675	8520
DB01074	4172
DB00877	8891
DB01590	1738
DB08901	708
DB01366	29082
DB00762	55129
DB00987	10362
DB01254	10432
DB01103	9147
DB08860	9928
DB00903	983
DB00741	975
DB00947	5111
DB04865	81622
DB00291	83461
DB02546	5438
DB01248	11130
DB00641	6790
DB04865	10969
DB00223	3682
DB01234	28951
DB00947	10733
DB00367	7086
DB00877	51593
DB01177	1983
DB02300	79073
DB01074	11157
DB00584	27336
DB01077	51021
DB00704	4860
DB01580	6253
DB00227	27340
DB00641	1647
DB00834	84617
DB01177	7296
DB00877	79622
DB00997	55182
DB00947	9128
DB06803	9830
DB00227	890
DB00547	1633
DB01016	1788
DB08958	10318
DB00390	55830
DB09020	5245
DB01241	10190
DB06803	79447
DB04573	9650
DB00224	4830
DB00170	5108
DB08881	55256
DB06803	79073
DB00199	5529
DB00446	26520
DB08865	7443
DB08881	54499
DB09020	83743
DB01004	6192
DB00584	5566
DB00591	3251
DB00563	10051
DB06287	23463
DB00877	81873
DB00445	56984
DB01241	55012
DB00503	51160
DB02546	64860
DB00877	55131
DB00170	9232
DB01234	57037
DB01366	10059
DB08912	55355
DB01179	7319
DB06804	890
DB00970	9775
DB01362	80758
DB01008	93487
DB08911	4171
DB00563	51512
DB00762	1063
DB00296	1917
DB00441	11157
DB01199	7076
DB00675	11137
DB00773	81930
DB01095	9688
DB04573	8870
DB00305	8202
DB01605	6697
DB01030	11319
DB01103	1051
DB04842	10273
DB00970	1050
DB01203	8870
DB00947	54908
DB00643	10282
DB00649	55012
DB08911	133
DB01177	10615
DB01188	6182
DB00762	9847
DB06287	9646
DB01259	6192
DB04865	10130
DB01043	9518
DB01034	54976
DB00679	79073
DB00361	7298
DB08860	23406
DB08860	27346
DB01177	11004
DB00444	216
DB00643	22809
DB00715	3682
DB01406	5438
DB00188	63875
DB00987	699
DB00679	7372
DB00227	26520
DB00755	7846
DB00643	56474
DB00947	10535
DB00854	7866
DB01234	8318
DB00717	9833
DB01034	55699
DB00934	6192
DB01420	51116
DB00367	994
DB08958	51382
DB08912	2146
DB01204	10427
DB08912	4173
DB00613	10067
DB00748	4817
DB08865	55027
DB04786	4267
DB06803	7372
DB00694	4144
DB06287	23082
DB09020	5347
DB01243	22827
DB00970	23076
DB00909	57016
DB00963	5529
DB01034	51031
DB01008	5300
DB00188	11230
DB00404	5696
DB06803	11339
DB00641	10007
DB00694	1022
DB00170	55148
DB00441	80254
DB01092	10654
DB00170	125058
DB00188	5525
DB00928	56654
DB01092	307
DB00877	8550
DB08877	56654
DB06803	6117
DB00227	23212
DB06803	3832
DB00987	22908
DB00227	55131
DB00748	9897
DB00091	55038
DB00631	9133
DB00523	1944
DB00518	4174
DB00353	4864
DB01103	994
DB00928	826
DB08881	10978
DB00715	332
DB01396	142
DB00495	6382
DB00322	3161
DB00374	10622
DB01103	58497
DB01234	11044
DB01024	26054
DB08916	23326
DB01179	10130
DB00390	1429
DB00928	9768
DB01059	5529
DB00773	1070
DB00768	6192
DB01234	4857
DB00091	3693
DB00641	10953
DB00671	23326
DB01030	3796
DB00997	7994
DB01024	55791
DB01366	7153
DB01254	10694
DB00758	7264
DB00331	9688
DB00602	3925
DB00643	1019
DB00758	10491
DB00417	7494
DB01273	7316
DB00305	22883
DB00444	3613
DB01074	7264
DB01024	23185
DB00641	890
DB00443	1850
DB04868	891
DB00374	55299
DB01024	57418
DB00305	9611
DB01420	8318
DB00390	27068
DB00190	10318
DB00361	6697
DB00857	10165
DB00261	10617
DB01119	9531
DB00970	7296
DB00679	26520
DB08860	55012
DB01103	26133
DB00995	3930
DB08911	1848
DB00613	4830
DB01204	8204
DB00882	10237
DB01024	9787
DB00397	9518
DB01234	4088
DB01200	5111
DB01268	79080
DB00227	3486
DB00694	27095
DB00989	8531
DB00445	5901
DB08604	51293
DB01034	890
DB00997	5901
DB00970	10273
DB00170	10939
DB01229	1213
DB01204	22974
DB00717	622
DB00570	5883
DB00773	22934
DB00715	6390
DB00928	23463
DB00570	26505
DB01623	51293
DB00997	8872
DB00679	51728
DB08860	55215
DB00170	26060
DB00715	22934
DB00409	23326
DB01177	1027
DB00390	2539
DB01325	23406
DB00787	5092
DB01254	6427
DB01034	26517
DB01092	51635
DB00928	6241
DB08916	51154
DB01034	9692
DB04786	6451
DB00877	10892
DB00396	85236
DB00870	8243
DB00602	10682
DB01254	51422
DB06147	8884
DB00570	1738
DB01254	1212
DB00857	3838
DB00928	10550
DB08911	10940
DB06287	1479
DB01254	7334
DB00374	10419
DB00947	5110
DB00997	55388
DB00420	5096
DB00631	84722
DB00960	1906
DB00641	2958
DB00882	51116
DB01099	6182
DB00507	60528
DB00227	2146
DB00542	1051
DB01014	5696
DB01074	51002
DB01204	6491
DB00982	7298
DB08881	54623
DB01406	1662
DB00831	8318
DB00822	11041
DB00317	4609
DB08912	10221
DB00970	11041
DB00332	64943
DB00717	79073
DB00928	5096
DB01177	4751
DB01030	10460
DB00398	5985
DB00170	6745
DB01590	11073
DB01261	390
DB00390	5347
DB08865	54982
DB08916	55700
DB08881	79669
DB00959	6347
DB00206	8607
DB01357	3028
DB00091	6118
DB02546	55143
DB04865	4925
DB01179	216
DB00643	5194
DB01590	10987
DB01103	10898
DB00170	142
DB00441	23386
DB00970	6675
DB01024	4913
DB00641	11222
DB00831	991
DB00391	10544
DB08860	2935
DB00970	63875
DB00324	51170
DB00444	51116
DB06616	83743
DB08916	10487
DB00336	6277
DB00570	1019
DB01622	4830
DB01365	1738
DB01254	23082
DB01030	55731
DB01366	10513
DB00374	3988
DB01179	56984
DB01366	5106
DB00206	4282
DB06804	51071
DB00624	11007
DB00188	890
DB00541	27346
DB01204	6874
DB00249	51293
DB01396	22845
DB01229	51024
DB01095	50628
